t,frame,x,y,yaw,gt_x,gt_y,gt_yaw
38.000,map,7.5813,10.4664,-0.1453,7.5812,10.4461,-0.1498
38.100,map,7.6263,10.4599,-0.1454,7.6257,10.4394,-0.1498
38.200,map,7.6704,10.4534,-0.1455,7.6702,10.4327,-0.1498
38.300,map,7.7152,10.4468,-0.1454,7.7147,10.4260,-0.1497
38.400,map,7.7594,10.4404,-0.1454,7.7592,10.4193,-0.1497
38.500,map,7.8040,10.4338,-0.1452,7.8037,10.4126,-0.1496
38.600,map,7.8488,10.4273,-0.1453,7.8482,10.4059,-0.1496
38.700,map,7.8931,10.4208,-0.1454,7.8927,10.3992,-0.1496
38.800,map,7.9375,10.4143,-0.1449,7.9372,10.3925,-0.1489
38.900,map,7.9812,10.4079,-0.1444,7.9817,10.3858,-0.1482
39.000,map,8.0253,10.4015,-0.1437,8.0262,10.3792,-0.1476
39.100,map,8.0698,10.3951,-0.1429,8.0707,10.3726,-0.1471
39.200,map,8.1145,10.3887,-0.1424,8.1152,10.3660,-0.1466
39.300,map,8.1594,10.3823,-0.1420,8.1598,10.3594,-0.1462
39.400,map,8.2040,10.3759,-0.1418,8.2043,10.3529,-0.1459
39.500,map,8.2486,10.3695,-0.1419,8.2488,10.3463,-0.1456
39.600,map,8.2925,10.3633,-0.1413,8.2933,10.3398,-0.1453
39.700,map,8.3369,10.3570,-0.1412,8.3378,10.3333,-0.1451
39.800,map,8.3810,10.3507,-0.1414,8.3824,10.3268,-0.1449
39.900,map,8.4259,10.3443,-0.1410,8.4269,10.3203,-0.1446
40.000,map,8.4701,10.3380,-0.1408,8.4714,10.3138,-0.1444
40.100,map,8.5148,10.3317,-0.1405,8.5160,10.3073,-0.1442
40.200,map,8.5594,10.3318,-0.1403,8.5605,10.3009,-0.1440
40.300,map,8.6039,10.3291,-0.1409,8.6050,10.2944,-0.1444
40.400,map,8.6488,10.3227,-0.1441,8.6495,10.2879,-0.1475
40.500,map,8.6935,10.3161,-0.1507,8.6940,10.2811,-0.1541
40.600,map,8.7376,10.3092,-0.1565,8.7384,10.2741,-0.1601
40.700,map,8.7813,10.3021,-0.1667,8.7827,10.2667,-0.1706
40.800,map,8.8258,10.2944,-0.1762,8.8269,10.2589,-0.1799
40.900,map,8.8696,10.2864,-0.1863,8.8710,10.2507,-0.1899
41.000,map,8.9127,10.2780,-0.2013,8.9145,10.2420,-0.2049
41.100,map,8.9564,10.2687,-0.2191,8.9574,10.2327,-0.2222
41.200,map,8.9991,10.2587,-0.2391,9.0002,10.2226,-0.2421
41.300,map,9.0413,10.2480,-0.2589,9.0425,10.2117,-0.2622
41.400,map,9.0835,10.2363,-0.2800,9.0846,10.1999,-0.2835
41.500,map,9.1282,10.2243,-0.3028,9.1247,10.1877,-0.3062
41.600,map,9.1739,10.2112,-0.3254,9.1651,10.1745,-0.3288
41.700,map,9.2130,10.1975,-0.3486,9.2046,10.1605,-0.3519
41.800,map,9.2531,10.1824,-0.3723,9.2447,10.1452,-0.3756
41.900,map,9.2920,10.1667,-0.3953,9.2838,10.1293,-0.3983
42.000,map,9.3310,10.1499,-0.4170,9.3222,10.1126,-0.4203
42.100,map,9.3680,10.1331,-0.4383,9.3597,10.0954,-0.4424
42.200,map,9.4008,10.1171,-0.4736,9.3928,10.0791,-0.4775
42.300,map,9.4296,10.1015,-0.5176,9.4215,10.0634,-0.5211
42.400,map,9.4587,10.0842,-0.5563,9.4506,10.0459,-0.5599
42.500,map,9.4895,10.0643,-0.5895,9.4815,10.0258,-0.5933
42.600,map,9.5210,10.0425,-0.6186,9.5128,10.0040,-0.6222
42.700,map,9.5532,10.0189,-0.6445,9.5451,9.9802,-0.6472
42.800,map,9.5833,9.9958,-0.6656,9.5754,9.9568,-0.6688
42.900,map,9.6136,9.9697,-0.6845,9.6056,9.9325,-0.6876
43.000,map,9.6446,9.9358,-0.7009,9.6365,9.9067,-0.7039
43.110,map,9.6782,9.9070,-0.7160,9.6699,9.8778,-0.7188
43.210,map,9.7080,9.8808,-0.7276,9.6995,9.8516,-0.7304
43.310,map,9.7374,9.8543,-0.7374,9.7291,9.8248,-0.7404
43.410,map,9.7667,9.8275,-0.7463,9.7586,9.7977,-0.7492
43.510,map,9.7944,9.8017,-0.7536,9.7862,9.7717,-0.7569
43.610,map,9.8221,9.7755,-0.7604,9.8137,9.7456,-0.7637
43.710,map,9.8489,9.7498,-0.7667,9.8408,9.7195,-0.7698
43.810,map,9.8741,9.7255,-0.7720,9.8659,9.6950,-0.7751
43.910,map,9.8987,9.7012,-0.7831,9.8903,9.6709,-0.7860
44.010,map,9.9230,9.6768,-0.7954,9.9145,9.6463,-0.7983
44.110,map,9.9467,9.6523,-0.8063,9.9382,9.6218,-0.8092
44.210,map,9.9699,9.6279,-0.8158,9.9613,9.5974,-0.8188
44.310,map,9.9923,9.6039,-0.8244,9.9837,9.5732,-0.8272
44.410,map,10.0139,9.5803,-0.8322,10.0052,9.5496,-0.8347
44.510,map,10.0342,9.5579,-0.8390,10.0255,9.5271,-0.8412
44.610,map,10.0544,9.5426,-0.8446,10.0457,9.5043,-0.8469
44.710,map,10.0748,9.5222,-0.8502,10.0662,9.4810,-0.8525
44.810,map,10.0934,9.5009,-0.8561,10.0847,9.4597,-0.8582
44.910,map,10.1120,9.4793,-0.8613,10.1032,9.4381,-0.8634
45.010,map,10.1303,9.4578,-0.8660,10.1216,9.4166,-0.8679
45.110,map,10.1477,9.4374,-0.8700,10.1391,9.3959,-0.8719
45.210,map,10.1648,9.4171,-0.8736,10.1561,9.3756,-0.8755
45.310,map,10.1824,9.3959,-0.8766,10.1735,9.3546,-0.8786
45.410,map,10.1998,9.3750,-0.8796,10.1906,9.3339,-0.8814
45.510,map,10.2167,9.3544,-0.8823,10.2075,9.3134,-0.8840
45.610,map,10.2333,9.3343,-0.8848,10.2241,9.2930,-0.8862
45.710,map,10.2492,9.3148,-0.8867,10.2399,9.2736,-0.8882
45.810,map,10.2647,9.2957,-0.8886,10.2554,9.2546,-0.8899
45.910,map,10.2799,9.2770,-0.8901,10.2704,9.2360,-0.8915
46.010,map,10.2945,9.2590,-0.8916,10.2853,9.2175,-0.8929
46.110,map,10.3087,9.2413,-0.8929,10.2996,9.1997,-0.8942
46.210,map,10.3231,9.2234,-0.8944,10.3139,9.1819,-0.8954
46.310,map,10.3357,9.2077,-0.8946,10.3266,9.1661,-0.8955
46.410,map,10.3452,9.1958,-0.8946,10.3361,9.1542,-0.8955
46.510,map,10.3516,9.1879,-0.8946,10.3425,9.1462,-0.8955
46.610,map,10.3548,9.1839,-0.8946,10.3458,9.1421,-0.8955
46.710,map,10.3553,9.1833,-0.8946,10.3463,9.1415,-0.8955
46.810,map,10.3557,9.1828,-0.8927,10.3466,9.1410,-0.8936
46.910,map,10.3588,9.1790,-0.8778,10.3498,9.1372,-0.8784
47.010,map,10.3653,9.1715,-0.8495,10.3562,9.1297,-0.8498
47.110,map,10.3752,9.1605,-0.8211,10.3663,9.1186,-0.8213
47.210,map,10.3890,9.1460,-0.7969,10.3800,9.1041,-0.7971
47.310,map,10.4071,9.1258,-0.7754,10.3977,9.0865,-0.7767
47.410,map,10.4297,9.0985,-0.7558,10.4192,9.0657,-0.7596
47.510,map,10.4554,9.0746,-0.7418,10.4447,9.0418,-0.7454
47.610,map,10.4851,9.0477,-0.7293,10.4743,9.0149,-0.7334
47.710,map,10.5184,9.0183,-0.7192,10.5073,8.9854,-0.7233
47.810,map,10.5525,8.9888,-0.7111,10.5411,8.9558,-0.7148
47.910,map,10.5864,8.9597,-0.7038,10.5752,8.9265,-0.7075
48.010,map,10.6207,8.9308,-0.6975,10.6095,8.8974,-0.7013
48.110,map,10.6552,8.9021,-0.6924,10.6439,8.8685,-0.6960
48.210,map,10.6898,8.8735,-0.6878,10.6785,8.8397,-0.6916
48.310,map,10.7245,8.8451,-0.6839,10.7132,8.8111,-0.6878
48.410,map,10.7592,8.8169,-0.6809,10.7480,8.7826,-0.6846
48.510,map,10.7944,8.7885,-0.6783,10.7829,8.7542,-0.6819
48.610,map,10.8295,8.7603,-0.6760,10.8179,8.7259,-0.6795
48.710,map,10.8648,8.7320,-0.6738,10.8529,8.6976,-0.6776
48.810,map,10.9003,8.7037,-0.6718,10.8880,8.6694,-0.6759
48.910,map,10.9355,8.6758,-0.6707,10.9231,8.6413,-0.6745
49.010,map,10.9702,8.6482,-0.6694,10.9583,8.6132,-0.6734
49.110,map,11.0057,8.6202,-0.6683,10.9935,8.5852,-0.6724
49.210,map,11.0410,8.5924,-0.6674,11.0287,8.5572,-0.6716
49.310,map,11.0765,8.5644,-0.6667,11.0639,8.5292,-0.6709
49.410,map,11.1115,8.5369,-0.6661,11.0992,8.5012,-0.6703
49.510,map,11.1467,8.5092,-0.6656,11.1344,8.4733,-0.6698
49.610,map,11.1822,8.4814,-0.6647,11.1697,8.4454,-0.6694
49.710,map,11.2176,8.4537,-0.6644,11.2050,8.4174,-0.6691
49.810,map,11.2529,8.4260,-0.6643,11.2403,8.3895,-0.6688
49.910,map,11.2885,8.3981,-0.6643,11.2756,8.3616,-0.6686
50.010,map,11.3238,8.3705,-0.6643,11.3109,8.3337,-0.6684
50.110,map,11.3594,8.3426,-0.6644,11.3463,8.3059,-0.6682
50.210,map,11.3947,8.3150,-0.6646,11.3816,8.2780,-0.6680
50.310,map,11.4297,8.2875,-0.6643,11.4169,8.2501,-0.6677
50.410,map,11.4652,8.2598,-0.6643,11.4522,8.2222,-0.6675
50.510,map,11.5005,8.2321,-0.6643,11.4876,8.1944,-0.6673
50.610,map,11.5363,8.2041,-0.6641,11.5229,8.1665,-0.6671
50.710,map,11.5715,8.1765,-0.6637,11.5583,8.1387,-0.6669
50.810,map,11.6070,8.1488,-0.6634,11.5937,8.1109,-0.6668
50.910,map,11.6426,8.1210,-0.6636,11.6290,8.0830,-0.6667
51.010,map,11.6777,8.0935,-0.6636,11.6644,8.0552,-0.6666
51.110,map,11.7135,8.0656,-0.6631,11.6998,8.0274,-0.6665
51.210,map,11.7490,8.0378,-0.6633,11.7351,7.9996,-0.6664
51.310,map,11.7845,8.0101,-0.6628,11.7705,7.9718,-0.6663
51.410,map,11.8198,7.9825,-0.6628,11.8059,7.9439,-0.6663
51.510,map,11.8556,7.9546,-0.6628,11.8412,7.9161,-0.6663
51.610,map,11.8912,7.9268,-0.6631,11.8766,7.8883,-0.6663
51.710,map,11.9266,7.8991,-0.6628,11.9120,7.8605,-0.6663
51.810,map,11.9623,7.8713,-0.6627,11.9474,7.8327,-0.6663
51.910,map,11.9978,7.8435,-0.6630,11.9828,7.8049,-0.6662
52.010,map,12.0337,7.8155,-0.6632,12.0181,7.7771,-0.6662
52.110,map,12.0690,7.7880,-0.6631,12.0535,7.7493,-0.6662
52.210,map,12.1043,7.7604,-0.6630,12.0889,7.7215,-0.6661
52.310,map,12.1400,7.7325,-0.6630,12.1243,7.6936,-0.6661
52.410,map,12.1751,7.7051,-0.6632,12.1596,7.6658,-0.6661
52.510,map,12.2106,7.6774,-0.6630,12.1950,7.6380,-0.6660
52.610,map,12.2461,7.6497,-0.6629,12.2304,7.6102,-0.6660
52.710,map,12.2816,7.6219,-0.6630,12.2658,7.5824,-0.6660
52.810,map,12.3171,7.5942,-0.6629,12.3012,7.5546,-0.6659
52.910,map,12.3530,7.5662,-0.6625,12.3366,7.5268,-0.6659
53.010,map,12.3883,7.5386,-0.6622,12.3720,7.4990,-0.6660
53.110,map,12.4237,7.5111,-0.6619,12.4073,7.4712,-0.6660
53.210,map,12.4590,7.4835,-0.6624,12.4427,7.4434,-0.6661
53.310,map,12.4948,7.4556,-0.6624,12.4781,7.4156,-0.6662
53.410,map,12.5304,7.4278,-0.6626,12.5135,7.3878,-0.6663
53.510,map,12.5658,7.4002,-0.6622,12.5488,7.3600,-0.6663
53.610,map,12.6015,7.3724,-0.6622,12.5842,7.3322,-0.6664
53.710,map,12.6371,7.3446,-0.6622,12.6196,7.3043,-0.6665
53.810,map,12.6720,7.3174,-0.6620,12.6550,7.2765,-0.6666
53.910,map,12.7076,7.2897,-0.6619,12.6903,7.2487,-0.6667
54.010,map,12.7431,7.2620,-0.6621,12.7257,7.2209,-0.6668
54.110,map,12.7785,7.2345,-0.6620,12.7610,7.1930,-0.6670
54.210,map,12.8144,7.2064,-0.6623,12.7964,7.1652,-0.6671
54.310,map,12.8500,7.1787,-0.6623,12.8318,7.1374,-0.6672
54.410,map,12.8854,7.1511,-0.6622,12.8671,7.1095,-0.6673
54.510,map,12.9208,7.1235,-0.6626,12.9024,7.0817,-0.6674
54.610,map,12.9562,7.0958,-0.6627,12.9378,7.0538,-0.6675
54.710,map,12.9916,7.0682,-0.6628,12.9731,7.0259,-0.6675
54.810,map,13.0271,7.0405,-0.6632,13.0085,6.9981,-0.6675
54.910,map,13.0626,7.0128,-0.6632,13.0438,6.9702,-0.6675
55.010,map,13.0978,6.9852,-0.6633,13.0792,6.9424,-0.6675
55.110,map,13.1334,6.9574,-0.6633,13.1145,6.9145,-0.6674
55.210,map,13.1687,6.9299,-0.6632,13.1498,6.8867,-0.6673
55.310,map,13.2044,6.9020,-0.6632,13.1852,6.8588,-0.6673
55.410,map,13.2399,6.8742,-0.6635,13.2205,6.8310,-0.6673
55.510,map,13.2752,6.8466,-0.6636,13.2559,6.8031,-0.6672
55.610,map,13.3110,6.8186,-0.6633,13.2912,6.7753,-0.6671
55.710,map,13.3469,6.7906,-0.6634,13.3266,6.7474,-0.6670
55.810,map,13.3824,6.7628,-0.6635,13.3620,6.7196,-0.6669
55.910,map,13.4177,6.7352,-0.6631,13.3973,6.6918,-0.6668
56.010,map,13.4532,6.7075,-0.6632,13.4327,6.6639,-0.6668
56.110,map,13.4886,6.6799,-0.6630,13.4680,6.6361,-0.6667
56.210,map,13.5240,6.6523,-0.6632,13.5034,6.6083,-0.6667
56.310,map,13.5590,6.6249,-0.6633,13.5388,6.5805,-0.6667
56.410,map,13.5945,6.5971,-0.6633,13.5741,6.5526,-0.6666
56.510,map,13.6302,6.5693,-0.6634,13.6095,6.5248,-0.6665
56.610,map,13.6658,6.5414,-0.6636,13.6449,6.4970,-0.6664
56.710,map,13.7013,6.5137,-0.6638,13.6802,6.4692,-0.6663
56.810,map,13.7369,6.4858,-0.6636,13.7156,6.4414,-0.6661
56.910,map,13.7721,6.4583,-0.6635,13.7510,6.4136,-0.6660
57.010,map,13.8077,6.4305,-0.6633,13.7864,6.3858,-0.6659
57.110,map,13.8428,6.4030,-0.6632,13.8218,6.3580,-0.6658
57.210,map,13.8787,6.3750,-0.6633,13.8572,6.3302,-0.6657
57.310,map,13.9142,6.3472,-0.6631,13.8926,6.3024,-0.6656
57.410,map,13.9496,6.3196,-0.6627,13.9280,6.2746,-0.6655
57.510,map,13.9849,6.2921,-0.6623,13.9634,6.2468,-0.6654
57.610,map,14.0201,6.2646,-0.6623,13.9988,6.2190,-0.6654
57.710,map,14.0557,6.2369,-0.6622,14.0342,6.1912,-0.6655
57.810,map,14.0912,6.2092,-0.6624,14.0695,6.1635,-0.6655
57.910,map,14.1260,6.1820,-0.6627,14.1043,6.1362,-0.6656
58.010,map,14.1602,6.1553,-0.6627,14.1382,6.1096,-0.6656
58.110,map,14.1934,6.1294,-0.6629,14.1713,6.0836,-0.6656
58.210,map,14.2257,6.1042,-0.6630,14.2035,6.0583,-0.6655
58.310,map,14.2571,6.0797,-0.6628,14.2349,6.0337,-0.6655
58.410,map,14.2879,6.0556,-0.6626,14.2655,6.0096,-0.6655
58.510,map,14.3180,6.0321,-0.6627,14.2953,5.9862,-0.6654
58.610,map,14.3473,6.0093,-0.6625,14.3244,5.9634,-0.6654
58.710,map,14.3754,5.9874,-0.6626,14.3527,5.9412,-0.6654
58.810,map,14.4032,5.9657,-0.6629,14.3804,5.9195,-0.6654
58.910,map,14.4300,5.9447,-0.6631,14.4073,5.8983,-0.6654
59.010,map,14.4562,5.9243,-0.6632,14.4336,5.8777,-0.6653
59.110,map,14.4817,5.9044,-0.6631,14.4592,5.8576,-0.6652
59.210,map,14.5067,5.8848,-0.6630,14.4841,5.8381,-0.6651
59.310,map,14.5312,5.8657,-0.6629,14.5085,5.8190,-0.6651
59.410,map,14.5551,5.8471,-0.6630,14.5322,5.8004,-0.6650
59.510,map,14.5801,5.8293,-0.6622,14.5553,5.7823,-0.6649
59.610,map,14.6116,5.8129,-0.6594,14.5778,5.7646,-0.6650
59.710,map,14.6336,5.7958,-0.6616,14.5996,5.7475,-0.6671
59.810,map,14.6549,5.7792,-0.6643,14.6208,5.7307,-0.6698
59.910,map,14.6756,5.7629,-0.6668,14.6414,5.7144,-0.6723
60.010,map,14.6957,5.7471,-0.6689,14.6615,5.6984,-0.6745
60.110,map,14.7153,5.7315,-0.6710,14.6810,5.6827,-0.6765
60.210,map,14.7344,5.7163,-0.6729,14.7000,5.6674,-0.6783
60.310,map,14.7529,5.7016,-0.6748,14.7185,5.6525,-0.6800
60.410,map,14.7709,5.6871,-0.6762,14.7365,5.6379,-0.6815
60.510,map,14.7869,5.6743,-0.6764,14.7525,5.6250,-0.6816
60.610,map,14.7989,5.6646,-0.6765,14.7645,5.6152,-0.6816
60.710,map,14.8072,5.6580,-0.6765,14.7727,5.6086,-0.6816
60.810,map,14.8115,5.6545,-0.6765,14.7770,5.6051,-0.6816
60.910,map,14.8122,5.6540,-0.6765,14.7777,5.6045,-0.6816
61.010,map,14.8122,5.6540,-0.6745,14.7777,5.6045,-0.6797
61.110,map,14.8122,5.6540,-0.6596,14.7777,5.6045,-0.6645
61.210,map,14.8122,5.6540,-0.6296,14.7777,5.6045,-0.6344
61.310,map,14.8122,5.6540,-0.5836,14.7777,5.6045,-0.5892
61.410,map,14.8122,5.6540,-0.5228,14.7777,5.6045,-0.5291
61.510,map,14.8122,5.6540,-0.4484,14.7777,5.6045,-0.4539
61.610,map,14.8122,5.6540,-0.3595,14.7777,5.6045,-0.3657
61.710,map,14.8122,5.6540,-0.2673,14.7777,5.6045,-0.2757
61.810,map,14.8122,5.6540,-0.1753,14.7777,5.6045,-0.1857
61.910,map,14.8122,5.6540,-0.0856,14.7777,5.6045,-0.0957
62.010,map,14.8122,5.6540,0.0051,14.7777,5.6045,-0.0057
62.110,map,14.8122,5.6540,0.0941,14.7777,5.6045,0.0843
62.210,map,14.8122,5.6540,0.1847,14.7777,5.6045,0.1743
62.310,map,14.8122,5.6540,0.2749,14.7777,5.6045,0.2643
62.410,map,14.8145,5.6548,0.3635,14.7800,5.6053,0.3543
62.510,map,14.8213,5.6577,0.4493,14.7869,5.6082,0.4396
62.610,map,14.8323,5.6636,0.5206,14.7979,5.6140,0.5125
62.710,map,14.8470,5.6726,0.5810,14.8128,5.6230,0.5737
62.810,map,14.8655,5.6856,0.6327,14.8313,5.6357,0.6252
62.910,map,14.8875,5.7024,0.6757,14.8532,5.6523,0.6686
63.010,map,14.9125,5.7233,0.7125,14.8783,5.6729,0.7052
63.110,map,14.9404,5.7482,0.7434,14.9062,5.6975,0.7364
63.210,map,14.9711,5.7772,0.7699,14.9372,5.7263,0.7627
63.310,map,15.0023,5.8082,0.7923,14.9690,5.7574,0.7850
63.410,map,15.0332,5.8401,0.8114,15.0003,5.7893,0.8039
63.510,map,15.0641,5.8718,0.8257,15.0311,5.8218,0.8202
63.610,map,15.0950,5.9046,0.8381,15.0614,5.8548,0.8342
63.710,map,15.1247,5.9380,0.8503,15.0913,5.8882,0.8465
63.810,map,15.1542,5.9719,0.8604,15.1209,5.9219,0.8571
63.910,map,15.1831,6.0059,0.8697,15.1501,5.9560,0.8662
64.010,map,15.2120,6.0403,0.8772,15.1791,5.9904,0.8740
64.110,map,15.2404,6.0748,0.8835,15.2078,6.0250,0.8806
64.210,map,15.2719,6.1134,0.8898,15.2392,6.0632,0.8870
64.310,map,15.2973,6.1449,0.8940,15.2647,6.0946,0.8913
64.410,map,15.3254,6.1800,0.8981,15.2929,6.1297,0.8956
64.510,map,15.3532,6.2150,0.9016,15.3209,6.1649,0.8993
64.610,map,15.3808,6.2500,0.9048,15.3489,6.2001,0.9024
64.710,map,15.4083,6.2852,0.9077,15.3767,6.2355,0.9051
64.810,map,15.4347,6.3216,0.9131,15.4044,6.2709,0.9074
64.910,map,15.4619,6.3571,0.9152,15.4321,6.3064,0.9091
65.010,map,15.4895,6.3931,0.9162,15.4598,6.3419,0.9101
65.110,map,15.5170,6.4290,0.9173,15.4873,6.3774,0.9110
65.210,map,15.5443,6.4646,0.9177,15.5149,6.4130,0.9118
65.310,map,15.5718,6.5006,0.9187,15.5425,6.4486,0.9124
65.410,map,15.5992,6.5365,0.9192,15.5700,6.4842,0.9130
65.510,map,15.6265,6.5724,0.9198,15.5975,6.5198,0.9135
65.610,map,15.6537,6.6080,0.9200,15.6250,6.5554,0.9139
65.710,map,15.6808,6.6437,0.9203,15.6524,6.5911,0.9143
65.810,map,15.7077,6.6790,0.9211,15.6799,6.6267,0.9146
65.910,map,15.7351,6.7151,0.9216,15.7074,6.6624,0.9148
66.010,map,15.7638,6.7502,0.9187,15.7348,6.6980,0.9150
66.110,map,15.7908,6.7854,0.9190,15.7622,6.7337,0.9154
66.210,map,15.8179,6.8209,0.9195,15.7896,6.7694,0.9161
66.310,map,15.8452,6.8567,0.9201,15.8170,6.8051,0.9167
66.410,map,15.8724,6.8925,0.9208,15.8444,6.8408,0.9172
66.510,map,15.8997,6.9284,0.9217,15.8718,6.8766,0.9177
66.610,map,15.9268,6.9641,0.9219,15.8991,6.9123,0.9180
66.710,map,15.9538,6.9998,0.9222,15.9264,6.9481,0.9183
66.810,map,15.9811,7.0358,0.9228,15.9537,6.9838,0.9185
66.910,map,16.0081,7.0715,0.9228,15.9811,7.0196,0.9187
67.010,map,16.0352,7.1073,0.9233,16.0084,7.0553,0.9188
67.110,map,16.0621,7.1428,0.9235,16.0357,7.0911,0.9189
67.210,map,16.0889,7.1874,0.9240,16.0630,7.1269,0.9190
67.310,map,16.1163,7.2246,0.9239,16.0903,7.1627,0.9186
67.410,map,16.1435,7.2606,0.9235,16.1176,7.1984,0.9181
67.510,map,16.1708,7.2967,0.9229,16.1449,7.2342,0.9175
67.610,map,16.1978,7.3323,0.9222,16.1723,7.2699,0.9170
67.710,map,16.2250,7.3682,0.9219,16.1997,7.3056,0.9166
67.810,map,16.2521,7.4039,0.9216,16.2271,7.3413,0.9162
67.910,map,16.2794,7.4399,0.9213,16.2545,7.3770,0.9159
68.010,map,16.3068,7.4759,0.9208,16.2819,7.4127,0.9157
68.110,map,16.3342,7.5119,0.9210,16.3093,7.4484,0.9154
68.210,map,16.3614,7.5478,0.9209,16.3367,7.4840,0.9152
68.310,map,16.3884,7.5833,0.9209,16.3642,7.5197,0.9150
68.410,map,16.4154,7.6189,0.9210,16.3916,7.5554,0.9147
68.510,map,16.4425,7.6545,0.9207,16.4191,7.5910,0.9145
68.610,map,16.4699,7.6905,0.9206,16.4465,7.6267,0.9142
68.710,map,16.4973,7.7266,0.9207,16.4740,7.6623,0.9140
68.810,map,16.5245,7.7623,0.9199,16.5015,7.6979,0.9137
68.910,map,16.5514,7.7977,0.9199,16.5290,7.7336,0.9135
69.010,map,16.5786,7.8334,0.9179,16.5565,7.7692,0.9114
69.110,map,16.6062,7.8691,0.9102,16.5841,7.8046,0.9040
69.210,map,16.6340,7.9047,0.9033,16.6121,7.8398,0.8973
69.310,map,16.6619,7.9398,0.8973,16.6402,7.8749,0.8914
69.410,map,16.6896,7.9744,0.8924,16.6686,7.9098,0.8863
69.510,map,16.7178,8.0092,0.8880,16.6971,7.9446,0.8818
69.610,map,16.7474,8.0339,0.8809,16.7257,7.9792,0.8778
69.710,map,16.7762,8.0674,0.8784,16.7545,8.0138,0.8752
69.810,map,16.8048,8.1018,0.8770,16.7834,8.0483,0.8737
69.910,map,16.8338,8.1367,0.8756,16.8123,8.0828,0.8724
70.010,map,16.8624,8.1709,0.8744,16.8413,8.1173,0.8712
70.110,map,16.8912,8.2053,0.8715,16.8703,8.1516,0.8683
70.210,map,16.9201,8.2395,0.8682,16.8994,8.1859,0.8648
70.310,map,16.9493,8.2739,0.8664,16.9286,8.2201,0.8627
70.410,map,16.9778,8.3074,0.8630,16.9575,8.2538,0.8589
70.510,map,17.0037,8.3372,0.8463,16.9839,8.2840,0.8418
70.610,map,17.0271,8.3630,0.8147,17.0076,8.3098,0.8098
70.710,map,17.0483,8.3844,0.7670,17.0288,8.3311,0.7627
70.810,map,17.0670,8.4015,0.7053,17.0474,8.3478,0.7007
70.910,map,17.0828,8.4229,0.6321,17.0632,8.3602,0.6276
71.010,map,17.0951,8.4324,0.5690,17.0756,8.3687,0.5657
71.110,map,17.1043,8.4380,0.5155,17.0848,8.3742,0.5116
71.210,map,17.1135,8.4429,0.4668,17.0941,8.3791,0.4628
71.310,map,17.1232,8.4475,0.4216,17.1037,8.3836,0.4170
71.410,map,17.1331,8.4517,0.3780,17.1136,8.3877,0.3738
71.510,map,17.1442,8.4558,0.3394,17.1248,8.3919,0.3358
71.610,map,17.1574,8.4602,0.3072,17.1379,8.3962,0.3038
71.710,map,17.1727,8.4648,0.2801,17.1531,8.4007,0.2770
71.810,map,17.1894,8.4694,0.2579,17.1697,8.4052,0.2544
71.910,map,17.2073,8.4740,0.2388,17.1874,8.4097,0.2354
72.010,map,17.2262,8.4784,0.2231,17.2062,8.4140,0.2193
72.110,map,17.2457,8.4827,0.2094,17.2260,8.4183,0.2057
72.200,map,17.2640,8.4865,0.1987,17.2444,8.4220,0.1953
72.300,map,17.2844,8.4905,0.1888,17.2647,8.4259,0.1854
72.400,map,17.3054,8.4944,0.1806,17.2856,8.4297,0.1771
72.500,map,17.3264,8.4981,0.1734,17.3068,8.4334,0.1699
72.600,map,17.3480,8.5019,0.1673,17.3286,8.4371,0.1639
72.700,map,17.3698,8.5055,0.1623,17.3504,8.4407,0.1589
72.800,map,17.3914,8.5090,0.1581,17.3721,8.4441,0.1546
72.900,map,17.4132,8.5124,0.1545,17.3941,8.4475,0.1510
73.000,map,17.4354,8.5158,0.1513,17.4162,8.4508,0.1479
73.100,map,17.4571,8.5191,0.1487,17.4381,8.4540,0.1453
73.200,map,17.4787,8.5223,0.1465,17.4600,8.4572,0.1431
73.300,map,17.4999,8.5254,0.1447,17.4811,8.4602,0.1412
73.400,map,17.5211,8.5285,0.1431,17.5024,8.4633,0.1397
73.500,map,17.5431,8.5317,0.1417,17.5247,8.4664,0.1383
73.600,map,17.5653,8.5348,0.1406,17.5469,8.4695,0.1372
73.700,map,17.5866,8.5378,0.1396,17.5683,8.4724,0.1362
73.800,map,17.6081,8.5408,0.1387,17.5896,8.4753,0.1354
73.900,map,17.6293,8.5438,0.1379,17.6108,8.4782,0.1347
74.000,map,17.6510,8.5468,0.1374,17.6325,8.4811,0.1342
74.100,map,17.6729,8.5498,0.1369,17.6545,8.4841,0.1337
74.200,map,17.6942,8.5527,0.1364,17.6758,8.4869,0.1334
74.300,map,17.7155,8.5557,0.1362,17.6974,8.4898,0.1330
74.400,map,17.7368,8.5586,0.1359,17.7188,8.4927,0.1328
74.500,map,17.7577,8.5614,0.1356,17.7397,8.4955,0.1325
74.600,map,17.7781,8.5642,0.1355,17.7601,8.4982,0.1324
74.700,map,17.8002,8.5672,0.1353,17.7820,8.5011,0.1322
74.800,map,17.8218,8.5702,0.1353,17.8037,8.5040,0.1321
74.900,map,17.8428,8.5730,0.1352,17.8249,8.5068,0.1319
75.000,map,17.8631,8.5758,0.1350,17.8455,8.5095,0.1318
75.100,map,17.8841,8.5786,0.1350,17.8665,8.5123,0.1317
75.200,map,17.9058,8.5816,0.1348,17.8881,8.5152,0.1316
75.300,map,17.9273,8.5845,0.1347,17.9096,8.5180,0.1315
